"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","NCTC12233_2","NCTC13142_2","NCTC13277_2","NCTC13395_2","NCTC13616_2","NCTC1803_2","NCTC4137_2","NCTC6136_2","NCTC7988_2","NCTC9555_2"
"ribD","","bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD","10","10","1","1","641","","","","1031","1043","1035","5ed739b8eba34d81c44a46f3a235e95d_3675","a6596c4a203e63fb6b02f6e492b61789_3630","635a081118a8dafa9e232517c2cf67f9_3767","ff262237f3470f60d8b7b16b3d58ad2c_3531","14c52b1fad0ff98e5cf49028371d6243_3598","4a58a390596d4900f56ec453eae7d1e7_2970","cc2e0eb80d2c122d721349f05f3eeaf8_3455","46fc0cff5994e5bf181db51ddfa21095_3765","0f07ae81df8f8d06fbc4da89d7ffc57a_3653","8517706599505fe9f8a7a5c896166270_2220"
"thiM","","hydroxyethylthiazole kinase","10","10","1","1","3748","","","","791","800","791","5ed739b8eba34d81c44a46f3a235e95d_4473","a6596c4a203e63fb6b02f6e492b61789_4449","635a081118a8dafa9e232517c2cf67f9_4551","ff262237f3470f60d8b7b16b3d58ad2c_4494","14c52b1fad0ff98e5cf49028371d6243_4411","4a58a390596d4900f56ec453eae7d1e7_3808","cc2e0eb80d2c122d721349f05f3eeaf8_4243","46fc0cff5994e5bf181db51ddfa21095_4535","0f07ae81df8f8d06fbc4da89d7ffc57a_4507","8517706599505fe9f8a7a5c896166270_4498"
"yut","","urea transporter","10","10","1","1","3530","","","","890","905","897","5ed739b8eba34d81c44a46f3a235e95d_4899","a6596c4a203e63fb6b02f6e492b61789_4865","635a081118a8dafa9e232517c2cf67f9_4970","ff262237f3470f60d8b7b16b3d58ad2c_4920","14c52b1fad0ff98e5cf49028371d6243_4827","4a58a390596d4900f56ec453eae7d1e7_4221","cc2e0eb80d2c122d721349f05f3eeaf8_4651","46fc0cff5994e5bf181db51ddfa21095_4951","0f07ae81df8f8d06fbc4da89d7ffc57a_4917","8517706599505fe9f8a7a5c896166270_4908"
"WP_001191005.1","","hydroxymethylglutaryl-CoA reductase, degradative","10","10","1","1","3216","","","","1277","1280","1278","5ed739b8eba34d81c44a46f3a235e95d_5454","a6596c4a203e63fb6b02f6e492b61789_5422","635a081118a8dafa9e232517c2cf67f9_5497","ff262237f3470f60d8b7b16b3d58ad2c_5475","14c52b1fad0ff98e5cf49028371d6243_5384","4a58a390596d4900f56ec453eae7d1e7_4759","cc2e0eb80d2c122d721349f05f3eeaf8_5180","46fc0cff5994e5bf181db51ddfa21095_5492","0f07ae81df8f8d06fbc4da89d7ffc57a_5449","8517706599505fe9f8a7a5c896166270_5438"
"WP_000698759.1","","DUF3169 family protein","9","9","1","1","2268","","","","713","713","713","5ed739b8eba34d81c44a46f3a235e95d_789","a6596c4a203e63fb6b02f6e492b61789_643","","ff262237f3470f60d8b7b16b3d58ad2c_659","14c52b1fad0ff98e5cf49028371d6243_643","4a58a390596d4900f56ec453eae7d1e7_219","cc2e0eb80d2c122d721349f05f3eeaf8_615","46fc0cff5994e5bf181db51ddfa21095_739","0f07ae81df8f8d06fbc4da89d7ffc57a_756","8517706599505fe9f8a7a5c896166270_751"
"WP_000569274.1","","methionine ABC transporter ATP-binding protein","9","9","1","1","2399","","","","1025","1025","1025","5ed739b8eba34d81c44a46f3a235e95d_979","","635a081118a8dafa9e232517c2cf67f9_906","ff262237f3470f60d8b7b16b3d58ad2c_847","14c52b1fad0ff98e5cf49028371d6243_815","4a58a390596d4900f56ec453eae7d1e7_436","cc2e0eb80d2c122d721349f05f3eeaf8_843","46fc0cff5994e5bf181db51ddfa21095_975","0f07ae81df8f8d06fbc4da89d7ffc57a_975","8517706599505fe9f8a7a5c896166270_970"
"dnaA","","chromosomal replication initiator protein DnaA","9","9","1","1","1051","","","","1361","1361","1361","5ed739b8eba34d81c44a46f3a235e95d_3","","635a081118a8dafa9e232517c2cf67f9_3","ff262237f3470f60d8b7b16b3d58ad2c_3","14c52b1fad0ff98e5cf49028371d6243_3","4a58a390596d4900f56ec453eae7d1e7_5105","cc2e0eb80d2c122d721349f05f3eeaf8_3","46fc0cff5994e5bf181db51ddfa21095_3","0f07ae81df8f8d06fbc4da89d7ffc57a_3","8517706599505fe9f8a7a5c896166270_3"
"WP_000834083.1","","lipopolysaccharide biosynthesis protein","9","9","1","1","1208","","","","1430","1430","1430","5ed739b8eba34d81c44a46f3a235e95d_217","a6596c4a203e63fb6b02f6e492b61789_213","635a081118a8dafa9e232517c2cf67f9_264","ff262237f3470f60d8b7b16b3d58ad2c_221","","4a58a390596d4900f56ec453eae7d1e7_5265","cc2e0eb80d2c122d721349f05f3eeaf8_173","46fc0cff5994e5bf181db51ddfa21095_163","0f07ae81df8f8d06fbc4da89d7ffc57a_165","8517706599505fe9f8a7a5c896166270_165"
"group_1084","deoD","purine-nucleoside phosphorylase","9","9","1","1","1212","","","","707","707","707","5ed739b8eba34d81c44a46f3a235e95d_225","a6596c4a203e63fb6b02f6e492b61789_219","635a081118a8dafa9e232517c2cf67f9_272","ff262237f3470f60d8b7b16b3d58ad2c_229","","4a58a390596d4900f56ec453eae7d1e7_5271","cc2e0eb80d2c122d721349f05f3eeaf8_181","46fc0cff5994e5bf181db51ddfa21095_173","0f07ae81df8f8d06fbc4da89d7ffc57a_171","8517706599505fe9f8a7a5c896166270_171"
"WP_000720804.1","","peptide ABC transporter substrate-binding protein","9","9","1","1","1298","","","","1775","1775","1775","5ed739b8eba34d81c44a46f3a235e95d_361","a6596c4a203e63fb6b02f6e492b61789_353","635a081118a8dafa9e232517c2cf67f9_400","ff262237f3470f60d8b7b16b3d58ad2c_367","","4a58a390596d4900f56ec453eae7d1e7_5399","cc2e0eb80d2c122d721349f05f3eeaf8_325","46fc0cff5994e5bf181db51ddfa21095_317","0f07ae81df8f8d06fbc4da89d7ffc57a_299","8517706599505fe9f8a7a5c896166270_299"
"WP_000838204.1","","PTS transporter subunit EIIC","9","9","1","1","1336","","","","1529","1529","1529","5ed739b8eba34d81c44a46f3a235e95d_431","a6596c4a203e63fb6b02f6e492b61789_425","635a081118a8dafa9e232517c2cf67f9_472","ff262237f3470f60d8b7b16b3d58ad2c_437","14c52b1fad0ff98e5cf49028371d6243_425","4a58a390596d4900f56ec453eae7d1e7_5469","","46fc0cff5994e5bf181db51ddfa21095_389","0f07ae81df8f8d06fbc4da89d7ffc57a_369","8517706599505fe9f8a7a5c896166270_369"
"WP_001012744.1","","transcription antiterminator","9","9","1","1","1338","","","","2096","2096","2096","5ed739b8eba34d81c44a46f3a235e95d_437","a6596c4a203e63fb6b02f6e492b61789_431","","ff262237f3470f60d8b7b16b3d58ad2c_443","14c52b1fad0ff98e5cf49028371d6243_431","4a58a390596d4900f56ec453eae7d1e7_5475","cc2e0eb80d2c122d721349f05f3eeaf8_403","46fc0cff5994e5bf181db51ddfa21095_395","0f07ae81df8f8d06fbc4da89d7ffc57a_375","8517706599505fe9f8a7a5c896166270_375"
"rbsK","","ribokinase","9","9","1","1","1364","","","","914","914","914","5ed739b8eba34d81c44a46f3a235e95d_487","","635a081118a8dafa9e232517c2cf67f9_530","ff262237f3470f60d8b7b16b3d58ad2c_493","14c52b1fad0ff98e5cf49028371d6243_483","4a58a390596d4900f56ec453eae7d1e7_5529","cc2e0eb80d2c122d721349f05f3eeaf8_453","46fc0cff5994e5bf181db51ddfa21095_445","0f07ae81df8f8d06fbc4da89d7ffc57a_429","8517706599505fe9f8a7a5c896166270_429"
"WP_001159765.1","","hypothetical protein","9","9","1","1","1368","","","","392","392","392","5ed739b8eba34d81c44a46f3a235e95d_497","a6596c4a203e63fb6b02f6e492b61789_493","635a081118a8dafa9e232517c2cf67f9_540","ff262237f3470f60d8b7b16b3d58ad2c_503","14c52b1fad0ff98e5cf49028371d6243_493","4a58a390596d4900f56ec453eae7d1e7_5539","","46fc0cff5994e5bf181db51ddfa21095_455","0f07ae81df8f8d06fbc4da89d7ffc57a_439","8517706599505fe9f8a7a5c896166270_439"
"WP_000038517.1","","hypothetical protein","9","9","1","1","1375","","","","1523","1523","1523","5ed739b8eba34d81c44a46f3a235e95d_513","a6596c4a203e63fb6b02f6e492b61789_507","635a081118a8dafa9e232517c2cf67f9_554","ff262237f3470f60d8b7b16b3d58ad2c_519","","4a58a390596d4900f56ec453eae7d1e7_5553","cc2e0eb80d2c122d721349f05f3eeaf8_475","46fc0cff5994e5bf181db51ddfa21095_471","0f07ae81df8f8d06fbc4da89d7ffc57a_453","8517706599505fe9f8a7a5c896166270_453"
"WP_000822161.1","","DUF4467 domain-containing protein","9","9","1","1","1439","","","","374","374","374","5ed739b8eba34d81c44a46f3a235e95d_559","a6596c4a203e63fb6b02f6e492b61789_547","","ff262237f3470f60d8b7b16b3d58ad2c_565","14c52b1fad0ff98e5cf49028371d6243_547","4a58a390596d4900f56ec453eae7d1e7_5621","cc2e0eb80d2c122d721349f05f3eeaf8_519","46fc0cff5994e5bf181db51ddfa21095_515","0f07ae81df8f8d06fbc4da89d7ffc57a_521","8517706599505fe9f8a7a5c896166270_511"
"WP_001028426.1","","NAD(P)H-dependent oxidoreductase","9","9","1","1","2256","","","","566","566","566","5ed739b8eba34d81c44a46f3a235e95d_769","a6596c4a203e63fb6b02f6e492b61789_623","","ff262237f3470f60d8b7b16b3d58ad2c_639","14c52b1fad0ff98e5cf49028371d6243_623","4a58a390596d4900f56ec453eae7d1e7_199","cc2e0eb80d2c122d721349f05f3eeaf8_595","46fc0cff5994e5bf181db51ddfa21095_719","0f07ae81df8f8d06fbc4da89d7ffc57a_733","8517706599505fe9f8a7a5c896166270_731"
"WP_001036646.1","","bifunctional cystathionine gamma-lyase/homocysteine desulfhydrase","9","9","1","1","2398","","","","1142","1142","1142","5ed739b8eba34d81c44a46f3a235e95d_977","","635a081118a8dafa9e232517c2cf67f9_904","ff262237f3470f60d8b7b16b3d58ad2c_845","14c52b1fad0ff98e5cf49028371d6243_813","4a58a390596d4900f56ec453eae7d1e7_434","cc2e0eb80d2c122d721349f05f3eeaf8_841","46fc0cff5994e5bf181db51ddfa21095_973","0f07ae81df8f8d06fbc4da89d7ffc57a_973","8517706599505fe9f8a7a5c896166270_968"
"gmpC","","dipeptide ABC transporter glycylmethionine-binding lipoprotein","9","9","1","1","2401","","","","842","842","842","5ed739b8eba34d81c44a46f3a235e95d_983","","635a081118a8dafa9e232517c2cf67f9_910","ff262237f3470f60d8b7b16b3d58ad2c_851","14c52b1fad0ff98e5cf49028371d6243_819","4a58a390596d4900f56ec453eae7d1e7_440","cc2e0eb80d2c122d721349f05f3eeaf8_847","46fc0cff5994e5bf181db51ddfa21095_979","0f07ae81df8f8d06fbc4da89d7ffc57a_979","8517706599505fe9f8a7a5c896166270_974"
"WP_001129473.1","","hypothetical protein","9","9","1","1","2403","","","","269","269","269","5ed739b8eba34d81c44a46f3a235e95d_987","","635a081118a8dafa9e232517c2cf67f9_914","ff262237f3470f60d8b7b16b3d58ad2c_855","14c52b1fad0ff98e5cf49028371d6243_823","4a58a390596d4900f56ec453eae7d1e7_444","cc2e0eb80d2c122d721349f05f3eeaf8_851","46fc0cff5994e5bf181db51ddfa21095_983","0f07ae81df8f8d06fbc4da89d7ffc57a_983","8517706599505fe9f8a7a5c896166270_978"
"cysK","","cysteine synthase A","9","9","1","1","2454","","","","932","932","932","5ed739b8eba34d81c44a46f3a235e95d_1102","","635a081118a8dafa9e232517c2cf67f9_1032","ff262237f3470f60d8b7b16b3d58ad2c_970","14c52b1fad0ff98e5cf49028371d6243_938","4a58a390596d4900f56ec453eae7d1e7_559","cc2e0eb80d2c122d721349f05f3eeaf8_966","46fc0cff5994e5bf181db51ddfa21095_1098","0f07ae81df8f8d06fbc4da89d7ffc57a_1098","8517706599505fe9f8a7a5c896166270_1096"
"WP_000897132.1","","ATP-dependent Clp protease ATP-binding subunit","9","9","1","1","2467","","","","2456","2456","2456","5ed739b8eba34d81c44a46f3a235e95d_1176","","635a081118a8dafa9e232517c2cf67f9_1100","ff262237f3470f60d8b7b16b3d58ad2c_1044","14c52b1fad0ff98e5cf49028371d6243_1012","4a58a390596d4900f56ec453eae7d1e7_621","cc2e0eb80d2c122d721349f05f3eeaf8_1028","46fc0cff5994e5bf181db51ddfa21095_1172","0f07ae81df8f8d06fbc4da89d7ffc57a_1172","8517706599505fe9f8a7a5c896166270_1170"
"WP_065315748.1","","ribulokinase","9","9","1","1","2495","","","","1637","1637","1637","5ed739b8eba34d81c44a46f3a235e95d_1233","a6596c4a203e63fb6b02f6e492b61789_1105","635a081118a8dafa9e232517c2cf67f9_1157","ff262237f3470f60d8b7b16b3d58ad2c_1101","14c52b1fad0ff98e5cf49028371d6243_1069","4a58a390596d4900f56ec453eae7d1e7_678","cc2e0eb80d2c122d721349f05f3eeaf8_1085","46fc0cff5994e5bf181db51ddfa21095_1229","0f07ae81df8f8d06fbc4da89d7ffc57a_1229",""
"WP_000798967.1","","DUF1450 domain-containing protein","9","9","1","1","2535","","","","341","341","341","5ed739b8eba34d81c44a46f3a235e95d_1313","a6596c4a203e63fb6b02f6e492b61789_1185","635a081118a8dafa9e232517c2cf67f9_1235","ff262237f3470f60d8b7b16b3d58ad2c_1181","14c52b1fad0ff98e5cf49028371d6243_1149","4a58a390596d4900f56ec453eae7d1e7_758","cc2e0eb80d2c122d721349f05f3eeaf8_1165","46fc0cff5994e5bf181db51ddfa21095_1307","0f07ae81df8f8d06fbc4da89d7ffc57a_1309",""
"WP_001789892.1","","hypothetical protein","9","9","1","1","4092","","","","212","224","222","5ed739b8eba34d81c44a46f3a235e95d_2660","a6596c4a203e63fb6b02f6e492b61789_2490","635a081118a8dafa9e232517c2cf67f9_2637","ff262237f3470f60d8b7b16b3d58ad2c_2494","14c52b1fad0ff98e5cf49028371d6243_2452","4a58a390596d4900f56ec453eae7d1e7_2033","","46fc0cff5994e5bf181db51ddfa21095_2832","0f07ae81df8f8d06fbc4da89d7ffc57a_2720","8517706599505fe9f8a7a5c896166270_3166"
"WP_000450258.1","","HlyC/CorC family transporter","9","9","1","1","2673","","","","1349","1349","1349","5ed739b8eba34d81c44a46f3a235e95d_1555","a6596c4a203e63fb6b02f6e492b61789_1405","","ff262237f3470f60d8b7b16b3d58ad2c_1421","14c52b1fad0ff98e5cf49028371d6243_1371","4a58a390596d4900f56ec453eae7d1e7_980","cc2e0eb80d2c122d721349f05f3eeaf8_1403","46fc0cff5994e5bf181db51ddfa21095_1545","0f07ae81df8f8d06fbc4da89d7ffc57a_1531","8517706599505fe9f8a7a5c896166270_1529"
"recQ","","DNA helicase RecQ","9","9","1","1","2692","","","","1781","1781","1781","5ed739b8eba34d81c44a46f3a235e95d_1593","","635a081118a8dafa9e232517c2cf67f9_1571","ff262237f3470f60d8b7b16b3d58ad2c_1459","14c52b1fad0ff98e5cf49028371d6243_1409","4a58a390596d4900f56ec453eae7d1e7_1018","cc2e0eb80d2c122d721349f05f3eeaf8_1441","46fc0cff5994e5bf181db51ddfa21095_1583","0f07ae81df8f8d06fbc4da89d7ffc57a_1569","8517706599505fe9f8a7a5c896166270_1567"
"WP_000724887.1","","EMYY motif lipoprotein","9","9","1","1","2716","","","","878","878","878","5ed739b8eba34d81c44a46f3a235e95d_1635","a6596c4a203e63fb6b02f6e492b61789_1483","635a081118a8dafa9e232517c2cf67f9_1611","ff262237f3470f60d8b7b16b3d58ad2c_1501","","4a58a390596d4900f56ec453eae7d1e7_1058","cc2e0eb80d2c122d721349f05f3eeaf8_1483","46fc0cff5994e5bf181db51ddfa21095_1625","0f07ae81df8f8d06fbc4da89d7ffc57a_1609","8517706599505fe9f8a7a5c896166270_1607"
"WP_000958224.1","","HPr kinase/phosphorylase","9","9","1","1","2739","","","","932","932","932","5ed739b8eba34d81c44a46f3a235e95d_1680","a6596c4a203e63fb6b02f6e492b61789_1528","635a081118a8dafa9e232517c2cf67f9_1654","","14c52b1fad0ff98e5cf49028371d6243_1494","4a58a390596d4900f56ec453eae7d1e7_1103","cc2e0eb80d2c122d721349f05f3eeaf8_1528","46fc0cff5994e5bf181db51ddfa21095_1670","0f07ae81df8f8d06fbc4da89d7ffc57a_1654","8517706599505fe9f8a7a5c896166270_1652"
"WP_000007963.1","","TVP38/TMEM64 family protein","9","9","1","1","1854","","","","575","575","575","5ed739b8eba34d81c44a46f3a235e95d_1938","a6596c4a203e63fb6b02f6e492b61789_1756","635a081118a8dafa9e232517c2cf67f9_1876","ff262237f3470f60d8b7b16b3d58ad2c_1774","","4a58a390596d4900f56ec453eae7d1e7_1323","cc2e0eb80d2c122d721349f05f3eeaf8_1752","46fc0cff5994e5bf181db51ddfa21095_2024","0f07ae81df8f8d06fbc4da89d7ffc57a_1876","8517706599505fe9f8a7a5c896166270_1874"
"purH","","bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase","9","9","1","1","1731","","","","1478","1478","1478","5ed739b8eba34d81c44a46f3a235e95d_2172","a6596c4a203e63fb6b02f6e492b61789_1994","635a081118a8dafa9e232517c2cf67f9_2121","","14c52b1fad0ff98e5cf49028371d6243_1958","4a58a390596d4900f56ec453eae7d1e7_1547","cc2e0eb80d2c122d721349f05f3eeaf8_1984","46fc0cff5994e5bf181db51ddfa21095_2254","0f07ae81df8f8d06fbc4da89d7ffc57a_2102","8517706599505fe9f8a7a5c896166270_2100"
"WP_000857485.1","","beta-channel forming cytolysin","9","9","1","1","4107","","","","959","959","959","5ed739b8eba34d81c44a46f3a235e95d_2355","a6596c4a203e63fb6b02f6e492b61789_2181","","ff262237f3470f60d8b7b16b3d58ad2c_2189","14c52b1fad0ff98e5cf49028371d6243_2145","4a58a390596d4900f56ec453eae7d1e7_1728","cc2e0eb80d2c122d721349f05f3eeaf8_2169","46fc0cff5994e5bf181db51ddfa21095_2435","0f07ae81df8f8d06fbc4da89d7ffc57a_2415","8517706599505fe9f8a7a5c896166270_3471"
"WP_000147103.1","","beta-class phenol-soluble modulin","9","9","1","1","3","","","","134","134","134","5ed739b8eba34d81c44a46f3a235e95d_2384","a6596c4a203e63fb6b02f6e492b61789_2210","","ff262237f3470f60d8b7b16b3d58ad2c_2218","14c52b1fad0ff98e5cf49028371d6243_2174","4a58a390596d4900f56ec453eae7d1e7_1757","cc2e0eb80d2c122d721349f05f3eeaf8_2198","46fc0cff5994e5bf181db51ddfa21095_2464","0f07ae81df8f8d06fbc4da89d7ffc57a_2444","8517706599505fe9f8a7a5c896166270_3442"
"WP_000935991.1","","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase","9","9","1","1","4128","","","","1349","1349","1349","5ed739b8eba34d81c44a46f3a235e95d_2402","","635a081118a8dafa9e232517c2cf67f9_2349","ff262237f3470f60d8b7b16b3d58ad2c_2236","14c52b1fad0ff98e5cf49028371d6243_2192","4a58a390596d4900f56ec453eae7d1e7_1775","cc2e0eb80d2c122d721349f05f3eeaf8_2216","46fc0cff5994e5bf181db51ddfa21095_2482","0f07ae81df8f8d06fbc4da89d7ffc57a_2462","8517706599505fe9f8a7a5c896166270_3424"
"WP_000274849.1","","VOC family protein","9","9","1","1","4140","","","","797","797","797","5ed739b8eba34d81c44a46f3a235e95d_2424","a6596c4a203e63fb6b02f6e492b61789_2250","635a081118a8dafa9e232517c2cf67f9_2373","ff262237f3470f60d8b7b16b3d58ad2c_2258","","4a58a390596d4900f56ec453eae7d1e7_1797","cc2e0eb80d2c122d721349f05f3eeaf8_2238","46fc0cff5994e5bf181db51ddfa21095_2504","0f07ae81df8f8d06fbc4da89d7ffc57a_2484","8517706599505fe9f8a7a5c896166270_3402"
"WP_001178619.1","","uracil permease","9","9","1","1","4145","","","","1307","1307","1307","5ed739b8eba34d81c44a46f3a235e95d_2434","a6596c4a203e63fb6b02f6e492b61789_2260","635a081118a8dafa9e232517c2cf67f9_2381","","14c52b1fad0ff98e5cf49028371d6243_2224","4a58a390596d4900f56ec453eae7d1e7_1807","cc2e0eb80d2c122d721349f05f3eeaf8_2248","46fc0cff5994e5bf181db51ddfa21095_2514","0f07ae81df8f8d06fbc4da89d7ffc57a_2494","8517706599505fe9f8a7a5c896166270_3392"
"WP_001016166.1","","aspartate carbamoyltransferase catalytic subunit","9","9","1","1","4146","","","","881","881","881","5ed739b8eba34d81c44a46f3a235e95d_2436","a6596c4a203e63fb6b02f6e492b61789_2262","635a081118a8dafa9e232517c2cf67f9_2383","","14c52b1fad0ff98e5cf49028371d6243_2226","4a58a390596d4900f56ec453eae7d1e7_1809","cc2e0eb80d2c122d721349f05f3eeaf8_2250","46fc0cff5994e5bf181db51ddfa21095_2516","0f07ae81df8f8d06fbc4da89d7ffc57a_2496","8517706599505fe9f8a7a5c896166270_3390"
"pyrF","","orotidine-5'-phosphate decarboxylase","9","9","1","1","1","","","","692","692","692","5ed739b8eba34d81c44a46f3a235e95d_2444","","635a081118a8dafa9e232517c2cf67f9_2391","ff262237f3470f60d8b7b16b3d58ad2c_2278","14c52b1fad0ff98e5cf49028371d6243_2234","4a58a390596d4900f56ec453eae7d1e7_1817","cc2e0eb80d2c122d721349f05f3eeaf8_2258","46fc0cff5994e5bf181db51ddfa21095_2524","0f07ae81df8f8d06fbc4da89d7ffc57a_2504","8517706599505fe9f8a7a5c896166270_3382"
"rsmB","","16S rRNA (cytosine(967)-C(5))-methyltransferase RsmB","9","9","1","1","4163","","","","1307","1307","1307","5ed739b8eba34d81c44a46f3a235e95d_2470","a6596c4a203e63fb6b02f6e492b61789_2296","635a081118a8dafa9e232517c2cf67f9_2417","ff262237f3470f60d8b7b16b3d58ad2c_2304","","4a58a390596d4900f56ec453eae7d1e7_1843","cc2e0eb80d2c122d721349f05f3eeaf8_2284","46fc0cff5994e5bf181db51ddfa21095_2550","0f07ae81df8f8d06fbc4da89d7ffc57a_2530","8517706599505fe9f8a7a5c896166270_3356"
"fapR","","transcription factor FapR","9","9","1","1","4173","","","","572","572","572","5ed739b8eba34d81c44a46f3a235e95d_2492","a6596c4a203e63fb6b02f6e492b61789_2318","635a081118a8dafa9e232517c2cf67f9_2439","ff262237f3470f60d8b7b16b3d58ad2c_2326","","4a58a390596d4900f56ec453eae7d1e7_1865","cc2e0eb80d2c122d721349f05f3eeaf8_2306","46fc0cff5994e5bf181db51ddfa21095_2572","0f07ae81df8f8d06fbc4da89d7ffc57a_2552","8517706599505fe9f8a7a5c896166270_3334"
"ftsY","","signal recognition particle-docking protein FtsY","9","9","1","1","4180","","","","1250","1250","1250","5ed739b8eba34d81c44a46f3a235e95d_2506","","635a081118a8dafa9e232517c2cf67f9_2453","ff262237f3470f60d8b7b16b3d58ad2c_2340","14c52b1fad0ff98e5cf49028371d6243_2296","4a58a390596d4900f56ec453eae7d1e7_1879","cc2e0eb80d2c122d721349f05f3eeaf8_2320","46fc0cff5994e5bf181db51ddfa21095_2586","0f07ae81df8f8d06fbc4da89d7ffc57a_2566","8517706599505fe9f8a7a5c896166270_3320"
"sucD","","succinate--CoA ligase subunit alpha","9","9","1","1","4193","","","","908","908","908","5ed739b8eba34d81c44a46f3a235e95d_2528","a6596c4a203e63fb6b02f6e492b61789_2354","635a081118a8dafa9e232517c2cf67f9_2475","","14c52b1fad0ff98e5cf49028371d6243_2318","4a58a390596d4900f56ec453eae7d1e7_1901","cc2e0eb80d2c122d721349f05f3eeaf8_2342","46fc0cff5994e5bf181db51ddfa21095_2608","0f07ae81df8f8d06fbc4da89d7ffc57a_2588","8517706599505fe9f8a7a5c896166270_3298"
"WP_000201387.1","","elongation factor Ts","9","9","1","1","80","","","","881","881","881","5ed739b8eba34d81c44a46f3a235e95d_2554","","635a081118a8dafa9e232517c2cf67f9_2501","ff262237f3470f60d8b7b16b3d58ad2c_2388","14c52b1fad0ff98e5cf49028371d6243_2344","4a58a390596d4900f56ec453eae7d1e7_1927","cc2e0eb80d2c122d721349f05f3eeaf8_2364","46fc0cff5994e5bf181db51ddfa21095_2630","0f07ae81df8f8d06fbc4da89d7ffc57a_2614","8517706599505fe9f8a7a5c896166270_3272"
"WP_000814107.1","","proline--tRNA ligase","9","9","1","1","86","","","","1703","1703","1703","5ed739b8eba34d81c44a46f3a235e95d_2566","","635a081118a8dafa9e232517c2cf67f9_2513","ff262237f3470f60d8b7b16b3d58ad2c_2400","14c52b1fad0ff98e5cf49028371d6243_2356","4a58a390596d4900f56ec453eae7d1e7_1939","cc2e0eb80d2c122d721349f05f3eeaf8_2376","46fc0cff5994e5bf181db51ddfa21095_2642","0f07ae81df8f8d06fbc4da89d7ffc57a_2626","8517706599505fe9f8a7a5c896166270_3260"
"WP_000868645.1","","aspartate kinase","9","9","1","1","4067","","","","1382","1382","1382","5ed739b8eba34d81c44a46f3a235e95d_2716","a6596c4a203e63fb6b02f6e492b61789_2554","635a081118a8dafa9e232517c2cf67f9_2701","ff262237f3470f60d8b7b16b3d58ad2c_2538","","4a58a390596d4900f56ec453eae7d1e7_2079","cc2e0eb80d2c122d721349f05f3eeaf8_2552","46fc0cff5994e5bf181db51ddfa21095_2860","0f07ae81df8f8d06fbc4da89d7ffc57a_2766","8517706599505fe9f8a7a5c896166270_3120"
"WP_001088978.1","","BCCT family transporter","9","9","1","1","4042","","","","1646","1646","1646","5ed739b8eba34d81c44a46f3a235e95d_2764","a6596c4a203e63fb6b02f6e492b61789_2602","635a081118a8dafa9e232517c2cf67f9_2750","ff262237f3470f60d8b7b16b3d58ad2c_2584","14c52b1fad0ff98e5cf49028371d6243_2564","4a58a390596d4900f56ec453eae7d1e7_2128","","46fc0cff5994e5bf181db51ddfa21095_2906","0f07ae81df8f8d06fbc4da89d7ffc57a_2814","8517706599505fe9f8a7a5c896166270_3072"
"acnA","","aconitate hydratase AcnA","9","9","1","1","4043","","","","2705","2705","2705","5ed739b8eba34d81c44a46f3a235e95d_2766","a6596c4a203e63fb6b02f6e492b61789_2604","635a081118a8dafa9e232517c2cf67f9_2752","","14c52b1fad0ff98e5cf49028371d6243_2566","4a58a390596d4900f56ec453eae7d1e7_2130","cc2e0eb80d2c122d721349f05f3eeaf8_2602","46fc0cff5994e5bf181db51ddfa21095_2908","0f07ae81df8f8d06fbc4da89d7ffc57a_2816","8517706599505fe9f8a7a5c896166270_3070"
"WP_000505013.1","","transcription antiterminator","9","9","1","1","4031","","","","851","851","851","5ed739b8eba34d81c44a46f3a235e95d_2780","a6596c4a203e63fb6b02f6e492b61789_2621","635a081118a8dafa9e232517c2cf67f9_2766","","14c52b1fad0ff98e5cf49028371d6243_2583","4a58a390596d4900f56ec453eae7d1e7_2144","cc2e0eb80d2c122d721349f05f3eeaf8_2616","46fc0cff5994e5bf181db51ddfa21095_2922","0f07ae81df8f8d06fbc4da89d7ffc57a_2830","8517706599505fe9f8a7a5c896166270_3056"
