"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","NCTC10047_2","NCTC10080_2","NCTC10436_2","NCTC13175_2","NCTC4840_2","NCTC5706_2","NCTC5716_2","NCTC5741_2","NCTC5791_2","NCTC6017_2"
"lsrK","","autoinducer-2 kinase","7","7","1","1","4381","","","","1592","1592","1592","","","","8c337c75870066c7edf421eabf2a3849_8554","489654d668b099aba1108a156a10fb33_8775","e2beb81cc53f5f2dca879fc3cbafdbb5_8873","3769ff932ef4964888ed10339eca08e9_9003","34b0a8d969f18b9f4b245d9e2e270fbf_217","f73384227e558735e4d06d33f21c4335_8657","2429ebe1b70a7dc44da671065d2f1e2f_9188"
"WP_001173080.1","","cupin domain-containing protein","7","7","1","1","4380","","","","350","350","350","","","","8c337c75870066c7edf421eabf2a3849_8556","489654d668b099aba1108a156a10fb33_8777","e2beb81cc53f5f2dca879fc3cbafdbb5_8875","3769ff932ef4964888ed10339eca08e9_9005","34b0a8d969f18b9f4b245d9e2e270fbf_215","f73384227e558735e4d06d33f21c4335_8659","2429ebe1b70a7dc44da671065d2f1e2f_9190"
"dnaC","","DNA replication protein DnaC","7","7","1","1","3505","","","","737","737","737","","3a4164c7505bb5d25b67cc08b6e6c176_8284","1d003073a6ba14d334cd248f59261d0c_7957","","489654d668b099aba1108a156a10fb33_7891","e2beb81cc53f5f2dca879fc3cbafdbb5_7978","3769ff932ef4964888ed10339eca08e9_8123","34b0a8d969f18b9f4b245d9e2e270fbf_1189","f73384227e558735e4d06d33f21c4335_7733",""
"WP_023244769.1","","J domain-containing protein","7","7","1","1","3117","","","","1463","1472","1464","","3a4164c7505bb5d25b67cc08b6e6c176_6735","","8c337c75870066c7edf421eabf2a3849_6154","","e2beb81cc53f5f2dca879fc3cbafdbb5_6528","3769ff932ef4964888ed10339eca08e9_6661","34b0a8d969f18b9f4b245d9e2e270fbf_2696","f73384227e558735e4d06d33f21c4335_6253","2429ebe1b70a7dc44da671065d2f1e2f_6576"
"phnU","","2-aminoethylphosphonate ABC transporter permease subunit","7","7","1","1","604","","","","860","869","861","","3a4164c7505bb5d25b67cc08b6e6c176_7225","","8c337c75870066c7edf421eabf2a3849_6599","489654d668b099aba1108a156a10fb33_6873","e2beb81cc53f5f2dca879fc3cbafdbb5_6977","3769ff932ef4964888ed10339eca08e9_7113","34b0a8d969f18b9f4b245d9e2e270fbf_2235","f73384227e558735e4d06d33f21c4335_6709",""
"WP_020838449.1","","cytochrome c-type biogenesis protein CcmH","7","7","1","1","6646","","","","1043","1043","1043","","3a4164c7505bb5d25b67cc08b6e6c176_49","","8c337c75870066c7edf421eabf2a3849_49","489654d668b099aba1108a156a10fb33_53","e2beb81cc53f5f2dca879fc3cbafdbb5_57","","34b0a8d969f18b9f4b245d9e2e270fbf_8743","f73384227e558735e4d06d33f21c4335_57","2429ebe1b70a7dc44da671065d2f1e2f_61"
"WP_111742195.1","","carbohydrate kinase","7","7","1","1","1697","","","","1496","1496","1496","","3a4164c7505bb5d25b67cc08b6e6c176_347","","8c337c75870066c7edf421eabf2a3849_351","","e2beb81cc53f5f2dca879fc3cbafdbb5_341","3769ff932ef4964888ed10339eca08e9_330","34b0a8d969f18b9f4b245d9e2e270fbf_8461","f73384227e558735e4d06d33f21c4335_340","2429ebe1b70a7dc44da671065d2f1e2f_362"
"WP_000481004.1","","type II toxin-antitoxin system Phd/YefM family antitoxin","7","7","1","1","5719","","","","221","227","223","","3a4164c7505bb5d25b67cc08b6e6c176_586","","8c337c75870066c7edf421eabf2a3849_597","","e2beb81cc53f5f2dca879fc3cbafdbb5_575","3769ff932ef4964888ed10339eca08e9_565","34b0a8d969f18b9f4b245d9e2e270fbf_8214","f73384227e558735e4d06d33f21c4335_583","2429ebe1b70a7dc44da671065d2f1e2f_603"
"WP_023213846.1","","fimbria/pilus periplasmic chaperone","7","7","1","1","4927","","","","743","743","743","","3a4164c7505bb5d25b67cc08b6e6c176_1819","","8c337c75870066c7edf421eabf2a3849_1680","489654d668b099aba1108a156a10fb33_1730","e2beb81cc53f5f2dca879fc3cbafdbb5_1666","3769ff932ef4964888ed10339eca08e9_1730","34b0a8d969f18b9f4b245d9e2e270fbf_7131","f73384227e558735e4d06d33f21c4335_1683",""
"WP_000093333.1","","CaiF/GrlA family transcriptional regulator","7","7","1","1","4923","","","","506","512","506","","3a4164c7505bb5d25b67cc08b6e6c176_1823","","8c337c75870066c7edf421eabf2a3849_1684","489654d668b099aba1108a156a10fb33_1734","e2beb81cc53f5f2dca879fc3cbafdbb5_1670","","34b0a8d969f18b9f4b245d9e2e270fbf_7127","f73384227e558735e4d06d33f21c4335_1687","2429ebe1b70a7dc44da671065d2f1e2f_1748"
"WP_000134803.1","","hypothetical protein","7","7","1","1","4920","","","","758","758","758","","3a4164c7505bb5d25b67cc08b6e6c176_1825","","8c337c75870066c7edf421eabf2a3849_1686","","e2beb81cc53f5f2dca879fc3cbafdbb5_1672","3769ff932ef4964888ed10339eca08e9_1736","34b0a8d969f18b9f4b245d9e2e270fbf_7125","f73384227e558735e4d06d33f21c4335_1689","2429ebe1b70a7dc44da671065d2f1e2f_1750"
"sseL","","SPI-2 type III secretion system effector deubiquitinase SseL","7","7","1","1","6871","","","","1021","1022","1021","","","","8c337c75870066c7edf421eabf2a3849_2962","489654d668b099aba1108a156a10fb33_3010","e2beb81cc53f5f2dca879fc3cbafdbb5_3076","3769ff932ef4964888ed10339eca08e9_3179","34b0a8d969f18b9f4b245d9e2e270fbf_5833","f73384227e558735e4d06d33f21c4335_2951","2429ebe1b70a7dc44da671065d2f1e2f_3107"
"cas3","","CRISPR-associated helicase/endonuclease Cas3","7","7","1","1","2670","","","","1706","2663","2451","","3a4164c7505bb5d25b67cc08b6e6c176_2112","","","489654d668b099aba1108a156a10fb33_1905","e2beb81cc53f5f2dca879fc3cbafdbb5_1852","3769ff932ef4964888ed10339eca08e9_1915","34b0a8d969f18b9f4b245d9e2e270fbf_6940","f73384227e558735e4d06d33f21c4335_1860","2429ebe1b70a7dc44da671065d2f1e2f_1945"
"invH","","SPI-1 type III secretion system invasion lipoprotein InvH","7","7","1","1","2523","","","","443","443","443","","3a4164c7505bb5d25b67cc08b6e6c176_2203","","8c337c75870066c7edf421eabf2a3849_1962","489654d668b099aba1108a156a10fb33_1993","e2beb81cc53f5f2dca879fc3cbafdbb5_1950","3769ff932ef4964888ed10339eca08e9_2012","34b0a8d969f18b9f4b245d9e2e270fbf_6843","f73384227e558735e4d06d33f21c4335_1934",""
"sipA","","SPI-1 type III secretion system effector SipA","7","7","1","1","2755","","","","2057","2057","2057","","3a4164c7505bb5d25b67cc08b6e6c176_2239","","8c337c75870066c7edf421eabf2a3849_1998","489654d668b099aba1108a156a10fb33_2029","e2beb81cc53f5f2dca879fc3cbafdbb5_1986","3769ff932ef4964888ed10339eca08e9_2048","34b0a8d969f18b9f4b245d9e2e270fbf_6807","f73384227e558735e4d06d33f21c4335_1970",""
"WP_023213656.1","","hypothetical protein","7","7","1","1","2503","","","","779","809","804","","3a4164c7505bb5d25b67cc08b6e6c176_2315","","8c337c75870066c7edf421eabf2a3849_2074","489654d668b099aba1108a156a10fb33_2105","e2beb81cc53f5f2dca879fc3cbafdbb5_2060","3769ff932ef4964888ed10339eca08e9_2124","34b0a8d969f18b9f4b245d9e2e270fbf_6731","f73384227e558735e4d06d33f21c4335_2046",""
"WP_077910178.1","","DUF3053 domain-containing protein","7","7","1","1","4008","","","","743","743","743","","3a4164c7505bb5d25b67cc08b6e6c176_4083","","8c337c75870066c7edf421eabf2a3849_5290","","e2beb81cc53f5f2dca879fc3cbafdbb5_5512","3769ff932ef4964888ed10339eca08e9_5680","34b0a8d969f18b9f4b245d9e2e270fbf_3562","f73384227e558735e4d06d33f21c4335_5230","2429ebe1b70a7dc44da671065d2f1e2f_5662"
"group_7995","dmsB","dimethylsulfoxide reductase subunit B","7","7","1","1","975","","","","617","617","617","","3a4164c7505bb5d25b67cc08b6e6c176_4831","1d003073a6ba14d334cd248f59261d0c_4967","8c337c75870066c7edf421eabf2a3849_4854","489654d668b099aba1108a156a10fb33_4740","e2beb81cc53f5f2dca879fc3cbafdbb5_4856","3769ff932ef4964888ed10339eca08e9_4883","","f73384227e558735e4d06d33f21c4335_4589",""
"WP_010989029.1","","PhoPQ-activated virulence protein PagK","7","7","1","1","7169","","","","200","227","203","","3a4164c7505bb5d25b67cc08b6e6c176_5689","","","489654d668b099aba1108a156a10fb33_3931","e2beb81cc53f5f2dca879fc3cbafdbb5_4073","3769ff932ef4964888ed10339eca08e9_4100","34b0a8d969f18b9f4b245d9e2e270fbf_4957","f73384227e558735e4d06d33f21c4335_3796","2429ebe1b70a7dc44da671065d2f1e2f_4105"
"ccmD","","heme exporter protein CcmD","7","7","1","1","6656","","","","212","212","212","","3a4164c7505bb5d25b67cc08b6e6c176_41","","","489654d668b099aba1108a156a10fb33_45","e2beb81cc53f5f2dca879fc3cbafdbb5_49","3769ff932ef4964888ed10339eca08e9_49","34b0a8d969f18b9f4b245d9e2e270fbf_8751","f73384227e558735e4d06d33f21c4335_49","2429ebe1b70a7dc44da671065d2f1e2f_49"
"WP_000107435.1","","hypothetical protein","7","7","1","1","3867","","","","299","311","307","","3a4164c7505bb5d25b67cc08b6e6c176_5878","","8c337c75870066c7edf421eabf2a3849_3575","489654d668b099aba1108a156a10fb33_3670","e2beb81cc53f5f2dca879fc3cbafdbb5_3699","3769ff932ef4964888ed10339eca08e9_3839","34b0a8d969f18b9f4b245d9e2e270fbf_5214","f73384227e558735e4d06d33f21c4335_3537",""
"pipA","","type III secretion system effector protease PipA","7","7","1","1","3917","","","","521","680","657","","3a4164c7505bb5d25b67cc08b6e6c176_5968","","8c337c75870066c7edf421eabf2a3849_5491","489654d668b099aba1108a156a10fb33_5747","e2beb81cc53f5f2dca879fc3cbafdbb5_5709","3769ff932ef4964888ed10339eca08e9_5881","","f73384227e558735e4d06d33f21c4335_5434","2429ebe1b70a7dc44da671065d2f1e2f_5883"
"WP_000529060.1","","membrane protein","7","7","1","1","7679","","","","707","707","707","","3a4164c7505bb5d25b67cc08b6e6c176_6435","","","489654d668b099aba1108a156a10fb33_6144","e2beb81cc53f5f2dca879fc3cbafdbb5_6211","3769ff932ef4964888ed10339eca08e9_6342","34b0a8d969f18b9f4b245d9e2e270fbf_2981","f73384227e558735e4d06d33f21c4335_5932","2429ebe1b70a7dc44da671065d2f1e2f_6281"
"phrB","","deoxyribodipyrimidine photo-lyase","7","7","1","1","3085","","","","1421","1421","1421","","3a4164c7505bb5d25b67cc08b6e6c176_6624","1d003073a6ba14d334cd248f59261d0c_6410","8c337c75870066c7edf421eabf2a3849_6043","","e2beb81cc53f5f2dca879fc3cbafdbb5_6419","3769ff932ef4964888ed10339eca08e9_6552","34b0a8d969f18b9f4b245d9e2e270fbf_2805","f73384227e558735e4d06d33f21c4335_6142",""
"fimY","","fimbria biosynthesis regulator FimY","7","7","1","1","723","","","","722","722","722","","3a4164c7505bb5d25b67cc08b6e6c176_6979","","8c337c75870066c7edf421eabf2a3849_6353","489654d668b099aba1108a156a10fb33_6628","e2beb81cc53f5f2dca879fc3cbafdbb5_6729","3769ff932ef4964888ed10339eca08e9_6864","34b0a8d969f18b9f4b245d9e2e270fbf_2485","f73384227e558735e4d06d33f21c4335_6456",""
"ccmE","","cytochrome c maturation protein CcmE","7","7","1","1","6796","","","","479","479","479","","3a4164c7505bb5d25b67cc08b6e6c176_43","","8c337c75870066c7edf421eabf2a3849_43","489654d668b099aba1108a156a10fb33_47","e2beb81cc53f5f2dca879fc3cbafdbb5_51","3769ff932ef4964888ed10339eca08e9_51","34b0a8d969f18b9f4b245d9e2e270fbf_8749","f73384227e558735e4d06d33f21c4335_51",""
"WP_000110435.1","","membrane protein","7","7","1","1","6304","","","","200","464","426","","3a4164c7505bb5d25b67cc08b6e6c176_7829","","8c337c75870066c7edf421eabf2a3849_7173","","e2beb81cc53f5f2dca879fc3cbafdbb5_7541","3769ff932ef4964888ed10339eca08e9_7689","34b0a8d969f18b9f4b245d9e2e270fbf_1644","f73384227e558735e4d06d33f21c4335_7291","2429ebe1b70a7dc44da671065d2f1e2f_7750"
"hofC","","protein transport protein HofC","7","7","1","1","6320","","","","1202","1202","1202","","3a4164c7505bb5d25b67cc08b6e6c176_7875","1d003073a6ba14d334cd248f59261d0c_7595","","489654d668b099aba1108a156a10fb33_7479","e2beb81cc53f5f2dca879fc3cbafdbb5_7575","3769ff932ef4964888ed10339eca08e9_7723","34b0a8d969f18b9f4b245d9e2e270fbf_1600","f73384227e558735e4d06d33f21c4335_7325",""
"rihC","","ribonucleoside hydrolase RihC","7","7","1","1","7447","","","","919","920","919","","3a4164c7505bb5d25b67cc08b6e6c176_8062","","8c337c75870066c7edf421eabf2a3849_7394","","e2beb81cc53f5f2dca879fc3cbafdbb5_7764","3769ff932ef4964888ed10339eca08e9_7910","34b0a8d969f18b9f4b245d9e2e270fbf_1411","f73384227e558735e4d06d33f21c4335_7514","2429ebe1b70a7dc44da671065d2f1e2f_7979"
"WP_001250363.1","","transcriptional regulator","7","7","1","1","3534","","","","449","449","449","","3a4164c7505bb5d25b67cc08b6e6c176_8106","1d003073a6ba14d334cd248f59261d0c_7800","","489654d668b099aba1108a156a10fb33_7714","e2beb81cc53f5f2dca879fc3cbafdbb5_7808","3769ff932ef4964888ed10339eca08e9_7954","34b0a8d969f18b9f4b245d9e2e270fbf_1367","","2429ebe1b70a7dc44da671065d2f1e2f_8027"
"WP_000634727.1","","PTS system mannose/fructose/N-acetylgalactosamine-transporter subunit IIB","7","7","1","1","3500","","","","461","482","464","","3a4164c7505bb5d25b67cc08b6e6c176_8298","1d003073a6ba14d334cd248f59261d0c_7971","","489654d668b099aba1108a156a10fb33_7905","e2beb81cc53f5f2dca879fc3cbafdbb5_7992","3769ff932ef4964888ed10339eca08e9_8137","34b0a8d969f18b9f4b245d9e2e270fbf_1175","f73384227e558735e4d06d33f21c4335_7747",""
"WP_000556768.1","","hypothetical protein","7","7","1","1","3700","","","","911","911","911","","3a4164c7505bb5d25b67cc08b6e6c176_8368","","8c337c75870066c7edf421eabf2a3849_7666","489654d668b099aba1108a156a10fb33_7959","e2beb81cc53f5f2dca879fc3cbafdbb5_8056","3769ff932ef4964888ed10339eca08e9_8199","34b0a8d969f18b9f4b245d9e2e270fbf_1113","f73384227e558735e4d06d33f21c4335_7811",""
"WP_023994319.1","","hypothetical protein","7","7","1","1","6996","","","","230","1046","696","4faf440b7ae03605f2bb8c219a1cbecd_3684","3a4164c7505bb5d25b67cc08b6e6c176_3638","","8c337c75870066c7edf421eabf2a3849_3236","489654d668b099aba1108a156a10fb33_3284","e2beb81cc53f5f2dca879fc3cbafdbb5_3384","","","f73384227e558735e4d06d33f21c4335_3235","2429ebe1b70a7dc44da671065d2f1e2f_3431"
"WP_001125564.1","","DUF3021 family protein","7","7","1","1","4702","","","","389","389","389","","3a4164c7505bb5d25b67cc08b6e6c176_9698","","8c337c75870066c7edf421eabf2a3849_8817","","e2beb81cc53f5f2dca879fc3cbafdbb5_9128","3769ff932ef4964888ed10339eca08e9_9334","34b0a8d969f18b9f4b245d9e2e270fbf_9005","f73384227e558735e4d06d33f21c4335_8922","2429ebe1b70a7dc44da671065d2f1e2f_9449"
"tssH","","type VI secretion system ATPase TssH","7","7","1","1","6159","","","","2639","2801","2665","","3a4164c7505bb5d25b67cc08b6e6c176_7582","","8c337c75870066c7edf421eabf2a3849_6938","489654d668b099aba1108a156a10fb33_7208","e2beb81cc53f5f2dca879fc3cbafdbb5_7258","","34b0a8d969f18b9f4b245d9e2e270fbf_1893","f73384227e558735e4d06d33f21c4335_7056","2429ebe1b70a7dc44da671065d2f1e2f_7499"
"WP_126524089.1","","pyridoxal phosphate-dependent aminotransferase","7","7","1","1","1178","","","","374","1172","947","4faf440b7ae03605f2bb8c219a1cbecd_5514","","1d003073a6ba14d334cd248f59261d0c_5035","8c337c75870066c7edf421eabf2a3849_4786","489654d668b099aba1108a156a10fb33_4810","e2beb81cc53f5f2dca879fc3cbafdbb5_4920","3769ff932ef4964888ed10339eca08e9_4951","34b0a8d969f18b9f4b245d9e2e270fbf_4128","",""
"group_918","","glycosyltransferase family 8 protein","7","7","1","1","1526","","","","158","161","158","","3a4164c7505bb5d25b67cc08b6e6c176_255","","8c337c75870066c7edf421eabf2a3849_255","","e2beb81cc53f5f2dca879fc3cbafdbb5_249","3769ff932ef4964888ed10339eca08e9_236","34b0a8d969f18b9f4b245d9e2e270fbf_8557","f73384227e558735e4d06d33f21c4335_240","2429ebe1b70a7dc44da671065d2f1e2f_268"
"WP_000710730.1","","YfeK family protein","7","7","1","1","806","","","","377","383","380","","3a4164c7505bb5d25b67cc08b6e6c176_3023","","8c337c75870066c7edf421eabf2a3849_2645","489654d668b099aba1108a156a10fb33_2713","e2beb81cc53f5f2dca879fc3cbafdbb5_2757","3769ff932ef4964888ed10339eca08e9_2862","34b0a8d969f18b9f4b245d9e2e270fbf_6148","f73384227e558735e4d06d33f21c4335_2634",""
"WP_000848069.1","","disulfide bond formation protein B","7","7","1","1","7176","","","","551","614","605","","","","8c337c75870066c7edf421eabf2a3849_3844","489654d668b099aba1108a156a10fb33_3941","e2beb81cc53f5f2dca879fc3cbafdbb5_4081","3769ff932ef4964888ed10339eca08e9_4110","34b0a8d969f18b9f4b245d9e2e270fbf_4947","f73384227e558735e4d06d33f21c4335_3806","2429ebe1b70a7dc44da671065d2f1e2f_4115"
"WP_161460226.1","","hypothetical protein","7","7","1","1","7424","","","","416","422","417","","3a4164c7505bb5d25b67cc08b6e6c176_8002","","8c337c75870066c7edf421eabf2a3849_7334","489654d668b099aba1108a156a10fb33_7608","e2beb81cc53f5f2dca879fc3cbafdbb5_7704","3769ff932ef4964888ed10339eca08e9_7850","34b0a8d969f18b9f4b245d9e2e270fbf_1471","f73384227e558735e4d06d33f21c4335_7454",""
"WP_001112897.1","","CoA ester lyase","6","6","1","1","5446","","","","842","842","842","4faf440b7ae03605f2bb8c219a1cbecd_1569","","","8c337c75870066c7edf421eabf2a3849_1474","","e2beb81cc53f5f2dca879fc3cbafdbb5_1474","3769ff932ef4964888ed10339eca08e9_1538","34b0a8d969f18b9f4b245d9e2e270fbf_7323","f73384227e558735e4d06d33f21c4335_1473",""
"WP_031604207.1","","hypothetical protein","6","6","1","1","1962","","","","293","299","298","","3a4164c7505bb5d25b67cc08b6e6c176_5271","","8c337c75870066c7edf421eabf2a3849_4204","489654d668b099aba1108a156a10fb33_4294","","3769ff932ef4964888ed10339eca08e9_4461","34b0a8d969f18b9f4b245d9e2e270fbf_4606","f73384227e558735e4d06d33f21c4335_4169",""
"papD","","pili assembly chaperone PapD","6","6","1","1","6184","","","","737","740","739","","3a4164c7505bb5d25b67cc08b6e6c176_7496","","8c337c75870066c7edf421eabf2a3849_6876","","e2beb81cc53f5f2dca879fc3cbafdbb5_7238","3769ff932ef4964888ed10339eca08e9_7378","34b0a8d969f18b9f4b245d9e2e270fbf_1975","","2429ebe1b70a7dc44da671065d2f1e2f_7447"
"WP_000158343.1","","transcriptional regulator","6","6","1","1","3529","","","","428","440","436","","3a4164c7505bb5d25b67cc08b6e6c176_8102","","","489654d668b099aba1108a156a10fb33_7710","e2beb81cc53f5f2dca879fc3cbafdbb5_7804","3769ff932ef4964888ed10339eca08e9_7950","34b0a8d969f18b9f4b245d9e2e270fbf_1371","","2429ebe1b70a7dc44da671065d2f1e2f_8023"
"thiS","","sulfur carrier protein ThiS","6","6","1","1","4515","","","","200","200","200","","3a4164c7505bb5d25b67cc08b6e6c176_9281","","8c337c75870066c7edf421eabf2a3849_8384","","e2beb81cc53f5f2dca879fc3cbafdbb5_8691","3769ff932ef4964888ed10339eca08e9_8819","","f73384227e558735e4d06d33f21c4335_8473","2429ebe1b70a7dc44da671065d2f1e2f_8998"
"WP_001670836.1","","hypothetical protein","6","6","1","1","2035","","","","182","182","182","4faf440b7ae03605f2bb8c219a1cbecd_4884","","1d003073a6ba14d334cd248f59261d0c_4624","","489654d668b099aba1108a156a10fb33_4400","","3769ff932ef4964888ed10339eca08e9_4551","","f73384227e558735e4d06d33f21c4335_4259","2429ebe1b70a7dc44da671065d2f1e2f_4572"
"cas5e","","type I-E CRISPR-associated protein Cas5/CasD","6","6","1","1","2681","","","","746","746","746","4faf440b7ae03605f2bb8c219a1cbecd_1981","3a4164c7505bb5d25b67cc08b6e6c176_2120","","","489654d668b099aba1108a156a10fb33_1913","e2beb81cc53f5f2dca879fc3cbafdbb5_1860","3769ff932ef4964888ed10339eca08e9_1923","34b0a8d969f18b9f4b245d9e2e270fbf_6932","",""
"WP_000220926.1","","hypothetical protein","6","6","1","1","5884","","","","500","560","550","","3a4164c7505bb5d25b67cc08b6e6c176_668","","8c337c75870066c7edf421eabf2a3849_669","","e2beb81cc53f5f2dca879fc3cbafdbb5_657","","34b0a8d969f18b9f4b245d9e2e270fbf_8132","f73384227e558735e4d06d33f21c4335_665","2429ebe1b70a7dc44da671065d2f1e2f_687"
"WP_001287923.1","","hypothetical protein","6","6","1","1","2949","","","","605","605","605","","3a4164c7505bb5d25b67cc08b6e6c176_2628","","8c337c75870066c7edf421eabf2a3849_2258","","","3769ff932ef4964888ed10339eca08e9_2348","34b0a8d969f18b9f4b245d9e2e270fbf_6535","f73384227e558735e4d06d33f21c4335_2244","2429ebe1b70a7dc44da671065d2f1e2f_2352"
"WP_001142900.1","","CPBP family intramembrane metalloprotease","6","6","1","1","8131","","","","656","656","656","","3a4164c7505bb5d25b67cc08b6e6c176_3182","","8c337c75870066c7edf421eabf2a3849_2790","","e2beb81cc53f5f2dca879fc3cbafdbb5_2894","3769ff932ef4964888ed10339eca08e9_2995","34b0a8d969f18b9f4b245d9e2e270fbf_6015","f73384227e558735e4d06d33f21c4335_2767",""
"WP_000894170.1","","IclR family transcriptional regulator","6","6","1","1","6823","","","","782","783","782","","3a4164c7505bb5d25b67cc08b6e6c176_3354","","","","e2beb81cc53f5f2dca879fc3cbafdbb5_3066","3769ff932ef4964888ed10339eca08e9_3169","34b0a8d969f18b9f4b245d9e2e270fbf_5843","f73384227e558735e4d06d33f21c4335_2941","2429ebe1b70a7dc44da671065d2f1e2f_3097"
"yfaU","","2-keto-3-deoxy-L-rhamnonate aldolase","6","6","1","1","6822","","","","785","803","800","","3a4164c7505bb5d25b67cc08b6e6c176_3360","","","","e2beb81cc53f5f2dca879fc3cbafdbb5_3072","3769ff932ef4964888ed10339eca08e9_3175","34b0a8d969f18b9f4b245d9e2e270fbf_5837","f73384227e558735e4d06d33f21c4335_2947","2429ebe1b70a7dc44da671065d2f1e2f_3103"
"rfbB","","dTDP-glucose 4,6-dehydratase","6","6","1","1","105","","","","1085","1085","1085","","3a4164c7505bb5d25b67cc08b6e6c176_3732","1d003073a6ba14d334cd248f59261d0c_3542","8c337c75870066c7edf421eabf2a3849_3316","","e2beb81cc53f5f2dca879fc3cbafdbb5_3464","3769ff932ef4964888ed10339eca08e9_3567","","f73384227e558735e4d06d33f21c4335_3315",""
"WP_126524005.1","","hypothetical protein","6","6","1","1","8551","","","","1730","1730","1730","","3a4164c7505bb5d25b67cc08b6e6c176_3928","","8c337c75870066c7edf421eabf2a3849_3534","","e2beb81cc53f5f2dca879fc3cbafdbb5_3664","3769ff932ef4964888ed10339eca08e9_3770","34b0a8d969f18b9f4b245d9e2e270fbf_5249","f73384227e558735e4d06d33f21c4335_3498",""
"WP_017465453.1","","major outer membrane lipoprotein","6","6","1","1","1292","","","","239","239","239","","3a4164c7505bb5d25b67cc08b6e6c176_4585","","","","e2beb81cc53f5f2dca879fc3cbafdbb5_5104","3769ff932ef4964888ed10339eca08e9_5137","34b0a8d969f18b9f4b245d9e2e270fbf_3944","f73384227e558735e4d06d33f21c4335_4845","2429ebe1b70a7dc44da671065d2f1e2f_5175"
